gene_short_name,V515-06187-A1,TNT-1,TNT-2,TNT-3,TNT-4,TNT-6,TNT-8,TNT-13,TNT-14,TNT-16,TNT-18,TNT-20,TNT-24,TNT-26,TNT-27,TNT-30,TNT-33,TNT-35,TNT-41,TNT-44,TNT-45,TNT-48,TNT-49,TNT-50,TNT-53,TNT-54,TNT-56,TNT-57,TNT-58,TNT-62,TNT-65,TNT-67,TNT-69,TNT-71,TNT-73,TNT-76,TNT-79,TNT-80,TNT-81,TNT-82,TNT-83,TNT-85,TNT-92,TNT-94,TNT-98,TNT-100,TNT-104,TNT-105,TNT-111,TNT-113,TNT-115,TNT-117,TNT-121,TNT-122,TNT-123,TNT-132,TNT-133,TNT-134,TNT-138,TNT-139,TNT-141,TNT-152,TNT-154,TNT-157,TNT-158,TNT-166,TNT-167,TNT-177,TNT-182,TNT-183,TNT-186,TNT-187,TNT-192,TNT-194,TNT-195,TNT-197,TNT-201,TNT-202,TNT-204,TNT-208,TNT-209,TNT-210,TNT-211,TNT-214,TNT-217,TNT-218,TNT-219,TNT-220,TNT-223,TNT-224,TNT-225,TNT-227,TNT-231,TNT-234,TNT-238,TNT-239,TNT-240,TNT-245,TNT-252,TNT-259,TNT-265,TNT-267,TNT-269,TNT-270,TNT-271,TNT-272,TNT-274,TNT-275,TNT-277,TNT-278,TNT-281,TNT-282,TNT-283,TNT-288,TNT-289,TNT-293,TNT-296,TNT-297,TNT-299,TNT-300,TNT-304,TNT-310,TNT-311,TNT-313,TNT-318,TNT-321,TNT-322,TNT-325,TNT-326,TNT-328,17-00097-1_S9_cufflinks,17-00099-0_S15_cufflinks,17-00100-2_S17Aligned_cufflinks,17-00101-5_S19Aligned_cufflinks,17-00103-7_S3Aligned_cufflinks,17-00104-2_S7Aligned_cufflinks,17-00105-7_S10_cufflinks,17-00107-9_S10Aligned_cufflinks,17-00108-5_S18Aligned_cufflinks,17-00109-8_S14Aligned_cufflinks,17-00110-9_S15Aligned_cufflinks,17-00111-2_S4_cufflinks,17-00112-1_S7_cufflinks,17-00113-4_S11_cufflinks,17-00114-7_S13_cufflinks,17-00116-9_S2Aligned_cufflinks,17-00118-2_S5Aligned_cufflinks,17-00119-5_S5_cufflinks,17-00121-8_S12_cufflinks,17-00122-1_S1_cufflinks,17-00123-8_S16Aligned_cufflinks,17-00124-3_S12Aligned_cufflinks,17-00125-8_S13Aligned_cufflinks,17-00127-8_S3Aligned_cufflinks,17-00131-5_S8Aligned_cufflinks,17-00132-8_S16Aligned_cufflinks,17-00139-2_S9Aligned_cufflinks,17-00140-2_S2_cufflinks,17-00141-7_S14Aligned_cufflinks,17-00143-5_S2Aligned_cufflinks,17-00149-2_S3_cufflinks,17-00152-9_S4Aligned_cufflinks,17-00156-7_S13Aligned_cufflinks,17-00157-0_S11Aligned_cufflinks,17-00159-1_S1Aligned_cufflinks,17-00160-1_S2Aligned_cufflinks,17-00163-6_S7Aligned_cufflinks,17-00165-0_S10Aligned_cufflinks,17-00166-3_S11Aligned_cufflinks,17-00174-6_S15Aligned_cufflinks,17-00212-8_S3Aligned_cufflinks,17-00214-4_S8Aligned_cufflinks,17-00243-6_S9Aligned_cufflinks,17-00252-2_S13Aligned_cufflinks,17-00258-5_S5Aligned_cufflinks,17-00269-8_S12Aligned_cufflinks,17-00270-5_S14Aligned_cufflinks,17-00271-8_S16Aligned_cufflinks,17-00280-7_S4Aligned_cufflinks,17-00283-0_S6Aligned_cufflinks
MYBL1,4.60362,1.11174,4.27869,10.228,3.44517,1.94773,376.286,97.8265,161.042,5.06878,13.5046,2.23413,50.6087,5.37248,40.9555,11.4295,12.7205,5.63029,19.1092,42.4586,2.2844,11.4978,23.1822,31.0013,145.508,17.2978,15.0244,10.4917,23.7178,33.6012,25.6909,3.11246,59.0741,191.485,8.25261,16.8039,36.9854,9.31624,99.5216,39.9538,13.5443,48.2984,59.4487,26.6594,4.37374,28.7094,3.33825,29.0446,3.49325,30.3994,40.5034,10.1601,21.0121,10.8959,111.205,9.64146,3.46601,73.735,41.9956,54.0697,1.07033,2.0165,21.4126,114.391,82.296,21.8306,18.9003,10.596,19.1182,13.9755,15.4172,79.2321,12.0674,10.1981,57.5484,35.5855,42.8867,230.329,5.3623,6.48734,20.9162,11.9977,8.68051,25.1219,17.1522,7.97081,9.22631,12.8625,6.41105,3.09212,11.1978,54.3826,2.33652,22.7219,13.2892,10.6215,74.0125,24.6381,22.9374,15.8264,65.958,6.36047,21.5336,4.90067,22.5291,8.01273,3.60008,27.5883,8.94398,5.53364,4.13731,1.09933,5.02566,21.9376,20.0227,23.7944,10.5008,61.0025,63.3801,8.29579,64.9785,30.6222,35.6761,3.25228,57.4527,16.0403,49.1399,6.89166,8.07362,11.888,88.7484,11.605,7.93711,13.8818,2.44602,4.57247,2.16644,0.866525,48.0038,9.16538,3.80238,1.82664,24.2743,34.5411,14.8261,2.02718,1.04872,5.70975,2.93888,3.20131,4.08454,29.0565,0.843991,2.20285,1.97273,1.53662,74.6586,24.7996,16.2934,1.8149,13.8568,0,0,14.6385,10.0835,10.6239,82.4844,27.0975,64.6053,7.91887,4.7565,9.72171,2.26514,2.22804,40.252,8.09294,2.82383,1.77691,3.99811,2.64126
NEK2,17.1321,8.00005,7.57769,11.9278,3.7872,5.08988,14.7718,13.8283,22.8411,4.06294,7.85741,14.7128,7.70819,6.49804,16.6529,14.0968,10.7269,8.08047,16.5811,15.4104,13.142,4.81712,4.63665,14.2564,78.344,3.0213,25.9521,35.0042,101.637,25.2029,23.6071,0.0331213,36.3432,51.1749,54.6188,29.3384,21.0285,33.0849,58.8953,17.8017,10.8591,45.9645,6.27886,67.4823,6.44253,17.3282,5.31843,21.2469,4.20757,52.4039,29.8304,19.7613,23.5503,5.50233,33.2685,3.18495,10.8658,45.783,25.5223,89.38,12.3271,2.07293,33.9301,25.8249,63.4262,6.9051,34.502,77.8594,12.3498,18.5088,18.2987,41.3487,1.18318,25.116,22.1877,41.9641,21.1913,47.6521,3.68013,4.71088,8.19896,18.4369,0.0248886,72.595,5.67865,5.3237,6.11541,1.59091,1.32151,11.4109,16.6841,31.5505,9.82627,28.8537,13.6131,24.1101,24.6302,10.7359,7.60347,7.06742,24.9457,0,19.2192,4.39891,25.2859,14.4268,63.7908,35.4596,2.3382,6.9343,30.6035,11.9491,32.5632,23.2893,22.2645,25.7407,35.7655,34.9499,32.8681,38.2809,21.4632,33.0367,26.2121,20.5716,38.9334,22.3191,19.8866,31.5251,30.0864,4.76664,23.2843,26.0897,13.3532,19.2704,16.632,16.4332,3.87849,1.70088,22.4467,0,11.0728,1.39409,15.7279,35.7282,2.65817,0.774146,0,7.4495,0.954536,9.72946,16.9986,9.19087,0,43.548,10.8881,0.682503,41.9777,46.8643,11.1588,27.4882,2.19977,0,0,9.50352,16.537,26.3562,32.5305,16.908,26.2258,6.29062,4.37693,6.37382,0.583537,6.4397,14.2971,20.5924,4.76394,2.752,16.8509,4.28059
NTN3,0.0235576,0,0,0,0,0.127498,0.217783,0,0.184201,0,0,0,0,0,0,0.0227539,0,0,0.098189,0,0,0,0,0,0.0499616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355409,0,0,0,0,0,0,0,0,0,0,0,0.0278068,0,0,0,0,0,0,0,0,0,0,0,0.035751,0,0,0,0.0487584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300728,0,0,0,0,0,0,0,0,0,0.0385849,0,0,0,0,0,0,0,0,0,0,0.0576667,0,0,0,0,0.175515,0.0420396,0,0.0595422,0,0.175048,0.0638543,0,0.0921463,0.164755,0.0371457,0,0.0624546,0,0,0,0.103636,0,0.115061,0,0.0802801,0,0.72148,0,0.0259023,0,0,0.167211,0.294553,0.0585428,0.116741,1.92163,0,0.0290064,0.0553104,0,0,0.0908004,0,0,0.0164927,0.0817462,0.0282448,0.230461,0.0294898,0,0.0590009,0.0437792,0.0959572,0
OGN,1.27872,3.94282,6.09545,42.6224,82.4171,16.9313,20.2289,13.7195,6.07508,107.645,42.3317,26.1384,7.16578,41.2163,15.0067,5.48295,24.6987,18.1458,17.5867,26.9847,6.62343,106.768,29.0435,7.41343,18.1887,47.7903,48.4188,16.0085,15.4139,9.35918,29.5179,133.8,15.7295,12.4251,28.6293,11.7997,6.74862,24.4999,6.71681,16.5448,8.2237,19.6786,38.5116,14.1949,30.8342,16.1288,75.4417,24.8683,13.2351,13.3446,5.27671,17.9973,347.382,65.0528,18.6286,80.9535,87.2186,22.5238,9.72322,11.8601,26.7541,23.045,27.0642,24.9941,27.0655,8.7343,10.6749,16.3848,8.4231,7.74605,23.8106,11.9882,69.8515,18.5507,40.6724,20.8286,8.84056,12.3851,18.2162,5.90913,16.9272,3.78341,27.8165,2.94053,18.8553,10.2367,9.62504,45.4451,23.7732,45.6164,18.6864,10.118,9.15397,10.9256,10.1206,4.3811,21.5396,23.8909,14.1862,15.1809,9.22293,77.2047,10.316,3.50643,16.0821,4.63833,18.3085,16.5318,21.9407,21.2801,36.5507,5.10016,17.6911,146.24,137.401,19.9502,29.086,11.4075,14.3594,9.31773,6.47238,9.56982,19.2765,11.9837,7.74081,21.7832,23.0471,31.1962,9.13511,26.9071,0.632217,0.687581,1.71931,15.2553,33.1891,0.290385,25.744,74.2179,0.861578,69.1051,0.208455,9.98837,2.06137,9.56079,24.1344,78.5414,18.294,3.56763,59.6459,0.491951,11.4043,1.29925,24.712,0,0.273895,7.98102,2.70269,1.7513,18.2678,0.0757681,29.3232,0,0,8.20645,0.708249,1.35366,1.08168,8.87661,1.13902,0.432418,17.1544,1.96513,45.421,6.22191,4.57913,7.56799,4.27676,87.9032,1.52814,70.0729
PI3,0,1.17309,0,0,2.09959,0,0,0,0.327406,0,0.105544,4.28964,0.310929,3.94404,0,0.479464,0.252274,5.283,0.405905,0,39.2395,0,28.9086,0.342042,4.59305,0.144572,0.792696,0.744111,1.67842,0.852695,6.60849,3.16599,0,5.31341,15.2543,74.0994,0.596709,0,0.210946,11.2038,0.271929,12.9848,4.07739,0,24.7948,4.06093,0,3.87613,0,5.16361,0.239601,31.1569,1.10013,4.50633,0.281125,0,0,1.44304,0,0.749434,0,0,0,17.863,4.7016,1.22656,0,0,5.8118,3.05344,0,0,0,0.845853,0.198315,70.1415,0,17.4779,0,0.538994,36.0043,0,0.372091,0,0,25.1613,0,0.274777,0,1.89675,0.351765,0,119.469,0.809754,45.6396,0,0,9.06803,0,84.1807,0.138156,0,1.10054,1.79934,0.380187,1.75987,0,32.9457,0,0,15.133,111.991,0.836548,0.942434,0.655293,0.630875,0,0.636018,19.5937,0,0,21.9419,0.104431,11.4592,0.47272,1.18232,0.17783,151.462,26.7844,0,2.08188,9.48978,35.6836,46.1418,56.2403,0.239799,1.07606,4.58679,1.40499,42.1368,0.30924,2.48626,0.384616,14.1712,5.54214,12.7654,12.3687,0,4.09301,13.0826,4.22017,0,0,0,18.6768,0,1.99456,13.2193,0.242034,0,10.7888,86.9353,0,1.08444,1.86329,1.89686,4.07075,4.34973,0.255808,224.86,2.95712,1.01494,0.475885,0,0,20.4042,0.256457,0,0.167212,0.123469
PLEKHB1,14.583,1.82197,1.03345,0,0,0,3.62724,0,5.895,0.257994,3.08625,0.305631,3.86976,1.02927,2.16863,3.95367,8.37067,0.63253,3.45089,4.90876,2.29668,1.01819,0.130964,0.336417,0.313393,3.18058,0,5.52137,3.98637,2.45002,0.805946,2.26144,0.470364,6.5829,0.340161,3.5639,2.83392,2.19269,1.09671,4.00297,0.557688,1.19545,1.19539,2.42649,0,0.902408,0,0.410186,0.639033,2.2507,0,1.84595,2.79989,0.0981208,0.239575,0,0,1.72521,8.74156,1.25768,0,0,0.469332,0,9.21203,3.85211,2.0671,3.74115,0.536067,0.494162,0.984544,0.0945248,0,3.57226,0.389207,1.18679,4.58273,1.01767,0,0.410719,0.937892,1.56536,0.0457857,3.27526,1.13715,2.25284,0.163102,3.70182,0,0.140173,0.585629,0,0.0133431,1.41643,0.233445,1.56048,0,0.1661,0.264925,4.05949,1.90916,0,1.49254,0,1.52853,4.17103,1.83653,1.08019,0.175991,0.284093,0.380533,1.64256,1.33354,0.805091,0.181805,0.13943,2.82426,8.1823,2.56001,1.02945,0.441845,0.528322,0,1.67582,1.25835,0.24112,0.544358,0,0,0.613881,0.949499,1.5546,0.354532,0.0651375,7.59394,0.980703,0.847489,0,1.2345,0,3.44203,1.24233,1.02114,1.27312,5.00022,1.59507,2.82605,4.26713,1.97379,0,2.32813,2.66644,0,5.01263,2.03643,0,0.203369,1.48628,9.12156,0.903185,6.68156,0,0,5.81267,3.64876,5.06277,2.10874,8.26421,6.75251,0.316141,0.291418,5.15455,1.3299,0.809535,13.993,4.02438,0.641142,0.613339,1.58258,0.512395
PMAIP1,1.62393,1.54581,0.335407,2.36542,0.0948834,0.52918,1.17994,0,3.0045,0.652403,2.0914,2.01131,2.36075,5.10806,0,0.607298,0.451036,0.874236,3.41365,1.00094,1.80954,1.46208,0,1.51222,3.49543,3.87836,0,3.21203,0,4.94654,6.57748,1.34347,2.08326,12.9616,2.34146,0.979012,2.22611,0,4.08651,8.2696,0.719421,0,0.914623,14.323,0,2.55461,0,4.45515,0.334089,0,1.4331,3.58485,1.15643,2.0992,1.68006,0,0,1.27636,0.75427,5.27086,13.7808,0,0,1.51596,0,0.803867,0,0,0.497764,0.22707,0,4.31058,0,3.52898,2.54785,17.1524,5.05632,6.59513,5.34089,0.108547,3.86427,3.09234,0,0,0,1.89773,5.16143,1.10505,0,13.1738,4.02694,12.6682,9.53519,0.687533,4.70499,4.33091,0.139094,1.51889,3.18964,3.94632,3.11746,0,4.10292,1.02141,3.59811,6.87497,0.67479,18.0211,6.5842,0.808025,10.6012,1.82572,1.46853,3.00845,6.14423,0.839744,1.76168,2.39667,4.82886,3.43615,2.78943,17.9833,4.56386,0.083157,5.03438,5.21404,5.09102,5.23496,0.752031,0,2.63308,2.37763,5.2159,10.0438,1.49607,2.90099,0.531778,0,4.76914,0,0.10243,0.589743,0.170902,13.1758,0.19425,0.32492,1.26956,0.990152,0.931723,0.701753,5.81066,0,15.6384,0,2.45003,0,12.391,8.42044,0.240557,0.161,0.819223,0,0,1.60111,2.72951,2.45811,1.47062,0.650526,3.39642,4.27063,0.701642,7.46023,0.588906,0.213336,2.15123,12.7009,1.25437,2.49894,1.77395,1.49418
PSMB9,0,51.6017,30.6622,8.96825,6.91171,7.20066,4.06649,2.88786,20.2724,2.22437,12.9038,9.26477,49.1147,3.97282,2.14005,14.799,22.3417,26.5213,19.2126,8.41277,12.4823,6.53207,9.54788,3.58191,6.66335,21.6541,5.67696,3.98618,1.84833,15.7677,4.64345,6.8512,5.87836,5.38454,5.68435,14.6465,13.778,11.7228,20.2986,8.1736,21.4879,1.28821,15.3154,0.784733,22.5962,17.9413,1.03818,4.74485,4.54106,36.9638,33.166,25.6842,12.0092,6.54708,5.92243,16.4014,8.88371,9.68523,16.2295,8.61911,4.59655,13.2313,12.6717,9.36826,8.52729,12.0206,4.53273,5.71113,10.517,37.2284,3.80924,18.9768,9.18446,10.4857,22.4078,7.26712,5.58187,17.354,13.0232,10.6131,39.4181,18.2534,11.3307,21.5042,36.9087,22.0108,11.1204,25.2165,2.2066,10.1559,6.16222,6.20802,24.8823,26.4592,36.7315,22.3266,13.8639,13.948,25.7982,29.5826,35.3842,10.8514,11.1926,5.21137,11.5524,9.40904,14.263,8.42006,10.9249,4.4101,40.9199,29.4268,33.3966,13.613,15.8159,8.91372,26.9052,13.9884,5.5591,13.1326,8.81251,17.6594,4.98019,16.606,28.5825,10.169,4.20788,24.3438,4.83253,0.301134,0,0,0,0,0,0,0,0,0,0,0,0,10.1796,0,17.1742,0,7.70055,0,0,0,0,47.0763,0,0,0,0,0,0,0,0,0,0,0,9.59711,0,0,7.11358,0,0,0,0,0,0,0,0,20.1497,0,0,0,0
PTGDS,1.49063,0,33.7755,3.9356,2.49494,0.382259,0.848852,0,2.6254,3.89858,1.80836,1.01545,2.5061,0.735852,0.395128,0.476359,13.792,12.153,1.31059,4.86847,0.506409,7.09918,8.61149,1.76951,0.588428,13.7563,3.40536,0.871184,0,0.579019,0.919821,3.62713,0.59451,1.4413,3.77751,1.42082,0.10526,3.91785,3.21588,0.361893,0.75678,1.50469,1.74508,0.819273,9.09855,2.27118,3.24923,1.51005,0.542022,3.52126,1.71847,3.76609,2.60818,4.69898,17.2444,6.72747,2.50168,0.761197,0,3.64368,0,4.11461,3.71266,7.61933,0.413651,1.78555,0,2.28153,1.53705,3.28185,2.08391,0.30579,5.05302,0.669607,17.0388,0.36842,0.552674,1.9078,5.47321,7.60203,10.7944,13.041,13.5679,2.59815,30.906,3.1605,11.7022,34.6464,0.0464106,0.288846,1.73676,6.41824,1.56648,7.37632,15.4675,14.9539,0.945333,5.40318,13.8446,4.47236,15.2188,4.4359,1.94719,0.19447,4.04427,0.752749,1.15817,0.967315,24.8969,1.81872,1.77386,0,0.60063,1.4365,1.28009,0.314559,0.210943,11.6725,2.39453,0.60036,0.406698,0.832665,0.644267,1.52534,0.449394,0.17016,0.515843,0,0,2.12735,0.585706,9.95073,1.79285,1.18425,1.97478,2.26397,11.2347,6.37324,3.30801,15.7746,1.69612,11.4409,0.737796,4.56134,2.11065,21.3059,15.6347,46.0158,21.2047,10.8266,13.9522,14.7771,12.2808,0,0.348463,18.3436,1.11693,16.1707,6.30433,0.64403,59.3874,0,48.2798,8.94655,1.85197,1.84309,1.03946,14.0798,1.67329,11.0692,14.6355,6.09591,30.8632,2.37524,7.08018,2.24718,5.13184,32.4277,5.35736,14.6894
RARRES3,10.7933,214.764,58.6398,0.382705,36.1807,11.9073,8.06708,28.1044,10.9955,35.4638,22.4368,28.9533,45.1789,3.30263,11.9753,12.062,33.844,98.7372,9.08909,29.4438,19.0444,3.7106,4.62095,6.06596,7.36159,34.8722,35.2318,4.60827,0,17.812,0.96754,27.8473,4.41082,12.5633,10.8694,13.0092,23.8117,64.2713,17.2398,11.6381,169.065,5.74631,21.3796,0,32.007,34.1245,0.484158,0.474576,30.5666,44.1109,87.5903,39.6772,3.96567,14.3735,7.29205,37.6985,1.15928,17.6937,32.1944,18.0742,51.7933,83.1112,0,22.5854,12.6827,9.4068,13.385,0.518451,40.3436,103.154,26.9351,20.9138,28.6045,7.32031,39.2069,5.24148,16.6005,7.53713,41.4027,59.575,21.1557,110.446,15.4604,11.8512,14.4303,48.2855,45.042,21.933,5.72557,18.9184,10.7116,15.6305,119.425,10.8688,25.5765,115.305,0.650348,20.4484,33.9218,27.7703,46.8306,0.643687,17.6594,54.2952,18.4448,20.9999,23.9283,17.9254,17.8497,13.9324,40.4701,101.685,64.8345,17.6638,14.9686,43.7136,7.02486,19.2644,7.02467,45.0648,21.8538,19.9078,11.1266,18.193,33.635,9.3398,4.93264,51.3022,5.39538,2.52434,7.35418,10.4301,33.1648,2.42794,16.534,1.89975,14.9961,12.6041,8.46961,4.08928,4.64353,24.2394,12.5541,5.6112,13.1396,19.6742,1.02773,40.8124,41.5227,3.24346,34.8346,45.9482,24.4087,0,51.4591,14.6898,6.2457,4.27915,8.45957,49.0465,27.1692,0,12.3192,5.33786,16.1216,6.71366,2.74916,23.4369,26.6514,17.8571,22.884,19.8285,35.4719,26.589,23.5313,24.9939,44.979,31.4226,45.1096,12.4003
RTP4,0.772275,1.68055,2.85869,1.10019,0,0.166381,2.07602,7.55152,9.08781,0.473043,0.788525,0.251186,8.94065,0.268113,3.24436,2.34622,1.43055,1.96157,6.97178,0.707379,3.73465,0.348383,0,2.39764,2.73071,0.464337,0.165472,3.89184,0,3.40133,0,0.386714,0.749702,4.32465,4.22076,1.6689,0.735006,5.03062,4.62512,0.418178,5.00847,0.0949046,3.1673,0.0518934,1.8151,4.43146,0.141051,3.08054,0.783504,0,9.50501,6.17068,2.66109,2.35618,1.06162,3.84331,0.834423,3.88267,3.70618,6.42063,1.13918,0,2.48729,4.38526,1.49212,1.53828,0,0,1.94452,2.3872,3.53268,2.76144,2.39055,2.22149,2.39704,0,2.466,0.217629,2.81104,0.763183,4.54023,2.80194,0,2.50685,9.09239,4.38933,2.86061,0.881473,0,2.87871,1.93616,2.60194,0.123359,3.08606,3.27616,2.47434,1.98636,2.42213,3.18352,6.60475,11.5963,0,2.94246,0.515617,4.43542,0.749472,6.0925,1.22941,0,0.0868604,4.15161,6.15777,2.64071,2.6593,4.98935,2.4733,3.45682,1.57226,3.77599,16.0639,5.27146,5.4329,1.10953,0.515246,8.07012,0.975912,3.03186,0,1.81004,0,0.724984,0.575191,1.65069,0.174918,0.845501,0.151952,1.25012,0.803098,1.04102,0,0.0484263,1.49429,0.44722,3.38501,0.923387,0.674889,0,2.40448,0.450242,0,0.785719,4.2497,0.937705,5.36867,3.67307,1.0854,1.01529,13.7556,0.76704,0.152572,5.84245,0,0,0.359175,4.29513,3.21419,2.11816,1.85726,5.59083,1.87541,1.14486,2.55629,1.58515,1.25284,3.08024,2.2332,0.695095,0.11482,3.04036,1.17662
S100A1,196.638,0,0,1.16293,0,0.182271,31.9064,2.6609,69.4896,0.428082,2.43927,3.73478,88.1761,4.30791,8.61718,64.0962,30.7494,1.32554,15.2162,16.0569,3.91214,6.33437,5.70583,57.1312,28.8386,3.76498,0,39.311,5.76327,20.1712,0,0.870981,23.4472,0.899163,0.156149,2.02478,11.3904,8.52798,7.54413,6.23529,4.87729,12.5233,8.06103,0.552142,0.382989,17.2424,0.42918,1.14229,0.248466,1.81255,10.6195,3.45831,2.87935,2.80466,46.337,0,2.52791,26.7952,10.0642,45.0482,0,0,11.4917,0,24.8818,35.0289,10.9158,36.82,7.35982,0.564313,10.2827,15.1005,0,19.5795,8.99812,2.86215,58.3911,16.643,0,12.8427,2.19622,5.72257,18.989,11.3813,1.46503,2.17126,0.760753,1.98114,11.2886,38.8232,16.3815,11.0714,0,3.24423,1.30119,6.14099,4.30047,0.429034,0.289516,2.36985,4.29134,0,8.73881,0.717304,3.97199,6.65775,1.48327,1.16736,0,0.915583,0.109232,1.77668,2.17375,22.6423,17.868,0.361616,0,14.5831,32.7335,18.1472,40.8906,1.8748,2.51417,38.1213,45.1651,0,36.3341,0,3.63567,17.5934,5.58359,0.167765,9.94192,20.9965,0.319159,0,0.517951,0,15.4601,0,17.525,12.5874,188.155,4.30015,184.77,2.97989,3.69956,3.46,7.33411,0,2.6816,50.3418,11.2292,0,4.78204,0,2.49971,15.8769,76.9885,0.934611,4.15144,0,17.41,43.4994,3.22839,13.8277,210.674,103.93,129.177,33.4893,0.346523,31.4616,3.77957,19.0594,179.938,4.69899,0.862762,8.57125,1.54618,31.5658
S100A7,6.57916,1.695,0,0,138.622,7.0736,3.72373,3.57573,2.50007,2.50147,0,115.03,4.37861,4.43188,5.42274,2.47008,0,248.222,0,5.847,5.92037,5.70436,130.787,21.4672,226.527,0,11.3459,1.07452,5.43066,0.453435,383.536,550.909,1.43858,330.407,9.12628,1.74903,0,143.445,2.04606,11.176,0.174539,1.3312,9.78629,0,55.8724,90.8251,1.58306,0.287052,1.10461,3.07872,519.99,109.561,0,4709.52,25.5385,37.4403,0,0,0,7.31966,19.2989,6.79278,0,7.96798,0,1.92766,0,0,4.83983,40.2684,0,4.15211,48.572,0.538471,10.7501,3.16166,0,10.9899,3.49901,0.836478,1.53294,13.8936,19.6219,2.55438,0,6.70688,0,0.697737,2883.09,80.8664,0.36267,0,376.721,0.493553,1.91106,7.22335,0,10.0773,0,0,22.3707,0,2.95783,6.24574,0.183064,239.183,0,90.0918,0,2.87785,58.7633,318.707,0,0,0.475356,6.68707,0.20705,0.262958,7.09766,6.39159,0,493.525,305.178,22.1324,1.41924,0,0,150.357,0,0,0.528765,159.537,171.572,271.001,0,45.4113,0.777217,6.51391,0,800.868,0,38.5416,0,0.277898,0,13.0315,37.0075,0,0.154637,7.52054,0,31.581,0,0,1.1964,8.46634,0.849959,301.482,1.72329,2.94811,10.9799,186.014,0,1.15754,21.2915,16.7462,4.38432,17.0718,4.80324,854.889,115.285,9.91671,8.42588,90.7809,0.361024,0.419594,27.158,116.993,1.52681,9.21769
S100A8,3.49996,6.86933,8.04674,0.998749,105.692,0.659167,0.356233,0,8.07722,10.1171,2.46168,113.947,6.0969,4.205,2.32023,1.96562,0.204478,63.2431,2.234,5.58615,35.7846,2.22548,87.3694,4.79337,44.2431,0.878715,30.4107,0.912848,0,0.860568,550.03,273.093,0.300674,34.2738,5.53856,8.5793,0.245116,2.6507,3.01338,8.25177,1.39343,2.91237,17.065,0,18.9458,24.8285,0.543271,2.19215,5.80152,0,96.5914,7.94437,0,479.663,3.59375,74.959,0,0,3.70699,2.84797,3.4862,29.2772,2.37332,1.94246,0.478052,0.512749,40.9234,0,3.06508,131.956,0.598796,3.62201,11.6298,6.44369,16.3063,19.1241,0.64226,2.47669,8.7204,3.90436,71.2434,8.24156,1.99659,0.498256,1.84107,5.36213,1.15485,2.33908,208.519,275.425,1.96069,3.22332,372.79,1.23113,64.4657,10.8895,9.6087,23.884,0.927515,14.6467,1.86021,7.82419,3.39661,65.1642,1.17487,259.716,1.33806,122.693,0,3.13544,14.3193,366.359,1.97965,1.07561,2.62304,2.92903,6.76212,3.72412,24.8919,12.3968,5.27527,160.404,25.4144,77.2175,2.3352,0.865534,0.869452,72.5769,2.63903,3.32571,3.62696,102.793,37.7124,100.677,7.16315,19.8689,0.306788,27.7981,0.799238,356.125,1.75952,24.6541,0,5.84994,1.42492,7.83451,37.781,1.28559,4.58775,12.2914,1.82827,0,17.6617,0,1.6705,2.52279,2.94126,151.92,0.295455,9.1996,13.3072,0,93.6986,2.80385,3.98419,7.46874,24.6743,20.8239,5.70424,589.559,11.5963,9.22964,10.0399,24.2471,2.18289,10.9431,34.8612,98.5857,28.2072,19.888
SCRG1,23.222,1.23273,1.34104,0.417468,0.917041,0.367952,53.977,12.1846,4.0537,4.35705,3.5533,2.24224,8.62836,28.1591,26.373,10.3783,1.67508,0.523831,5.2875,8.82788,2.241,8.00871,0,0.967221,6.45002,1.55734,0,51.566,6.73151,15.5805,1.90969,1.82312,12.8088,0.787397,2.2307,0.15075,14.0368,6.72893,48.1519,16.9336,0.287289,44.7074,0.673348,3.22388,0.540506,0.134701,0.0664366,8.46354,1.19671,0,0.127307,1.41262,11.3018,7.69588,27.9532,0,0.0877133,18.5708,9.10434,0.985764,0,6.28695,8.04444,0.697447,10.0471,8.70316,0,6.31794,2.32754,1.51841,2.6831,1.37776,0,56.2852,5.83464,6.33004,26.926,15.2656,0.700362,1.54064,0.817431,0.396997,6.41476,5.00511,0,2.0477,0.253287,1.84844,0,1.70162,19.2951,25.4006,0,0.0346114,0.609802,0.616513,0.2811,3.6547,0.2654,12.0923,0.439987,0,1.87914,4.2639,12.0128,1.5624,2.34735,5.17798,0,4.08243,0.372302,1.61784,0.0995131,6.28012,4.28357,1.0085,2.43223,15.7144,35.6581,0.527354,76.7889,0,2.59455,1.39991,2.32151,2.90619,24.5745,0,1.87698,40.7982,0.143501,0.180404,0.0207609,0.0193065,0,0,0,0,0.33877,0,0,0.130842,0.73371,0.0855807,0.996564,0.146746,0,0,0.0372818,0,0.0491506,0,0,0,0,0,0,0.17457,0.362433,0,0.00211499,0,0,5.63649,0.152753,0.353705,55.2941,5.45342,0.663198,0.046442,0.0353548,7.32965,0.0701932,0.0471849,5.63925,0.207172,0,0.162206,0.117765,0.0692026
